date,t1m,t3m,t6m,t1y,t2y,t3y,t5y,t7y,t10y,t20y,t30y,ys,ym,yl,sls,sms,slm,curv,rec,ms,ns
2002-12,1.2,1.21,1.27,1.45,1.84,2.23,3.03,3.63,4.03,5.01,NA,1.2825,2.6825,4.52,3.2375,1.4,1.8375,-0.4375,0,U,5
2003-01,1.17,1.19,1.22,1.36,1.74,2.18,3.05,3.6,4.05,5.02,NA,1.235,2.6425,4.535,3.3,1.4075,1.8925,-0.485,0,U,5
2003-02,1.2,1.19,1.2,1.3,1.63,2.05,2.9,3.45,3.9,4.87,NA,1.2225,2.5075,4.385,3.1625,1.285,1.8775,-0.5925,0,U,5
2003-03,1.18,1.15,1.16,1.24,1.57,1.98,2.78,3.34,3.81,4.82,NA,1.1825,2.4175,4.315,3.1325,1.235,1.8975,-0.6625,0,U,5
2003-04,1.16,1.15,1.17,1.27,1.62,2.06,2.93,3.47,3.96,4.91,NA,1.1875,2.52,4.435,3.2475,1.3325,1.915,-0.5825,0,U,5
2003-05,1.08,1.09,1.11,1.18,1.42,1.75,2.52,3.07,3.57,4.52,NA,1.115,2.19,4.045,2.93,1.075,1.855,-0.78,0,U,5
2003-06,0.97,0.94,0.94,1.01,1.23,1.51,2.27,2.84,3.33,4.34,NA,0.965,1.9625,3.835,2.87,0.9975,1.8725,-0.875,0,U,5
2003-07,0.9,0.92,0.97,1.12,1.47,1.93,2.87,3.45,3.98,4.92,NA,0.9775,2.43,4.45,3.4725,1.4525,2.02,-0.5675,0,U,5
2003-08,0.95,0.97,1.05,1.31,1.86,2.44,3.37,3.96,4.45,5.39,NA,1.07,2.9075,4.92,3.85,1.8375,2.0125,-0.175,0,U,5
2003-09,0.91,0.96,1.03,1.24,1.71,2.23,3.18,3.74,4.27,5.21,NA,1.035,2.715,4.74,3.705,1.68,2.025,-0.345,0,U,5
2003-10,0.91,0.94,1.02,1.25,1.75,2.26,3.19,3.75,4.29,5.21,NA,1.03,2.7375,4.75,3.72,1.7075,2.0125,-0.305,0,U,5
2003-11,0.94,0.95,1.04,1.34,1.93,2.45,3.29,3.81,4.3,5.17,NA,1.0675,2.87,4.735,3.6675,1.8025,1.865,-0.0625,0,U,5
2003-12,0.89,0.91,1.01,1.31,1.91,2.44,3.27,3.79,4.27,5.11,NA,1.03,2.8525,4.69,3.66,1.8225,1.8375,-0.015,0,U,5
2004-01,0.85,0.9,0.99,1.24,1.76,2.27,3.12,3.65,4.15,5.01,NA,0.995,2.7,4.58,3.585,1.705,1.88,-0.175,0,U,5
2004-02,0.92,0.94,1.01,1.24,1.74,2.25,3.07,3.59,4.08,4.94,NA,1.0275,2.6625,4.51,3.4825,1.635,1.8475,-0.2125,0,U,5
2004-03,0.96,0.95,1.01,1.19,1.58,2,2.79,3.31,3.83,4.72,NA,1.0275,2.42,4.275,3.2475,1.3925,1.855,-0.4625,0,U,5
2004-04,0.91,0.96,1.11,1.43,2.07,2.57,3.39,3.89,4.35,5.16,NA,1.1025,2.98,4.755,3.6525,1.8775,1.775,0.1025,0,U,5
2004-05,0.91,1.04,1.33,1.78,2.53,3.1,3.85,4.31,4.72,5.46,NA,1.265,3.4475,5.09,3.825,2.1825,1.6425,0.54,0,U,5
2004-06,1.05,1.29,1.64,2.12,2.76,3.26,3.93,4.35,4.73,5.45,NA,1.525,3.575,5.09,3.565,2.05,1.515,0.535,0,U,5
2004-07,1.19,1.36,1.7,2.1,2.64,3.05,3.69,4.11,4.5,5.24,NA,1.5875,3.3725,4.87,3.2825,1.785,1.4975,0.2875,0,U,5
2004-08,1.37,1.5,1.76,2.02,2.51,2.88,3.47,3.9,4.28,5.07,NA,1.6625,3.19,4.675,3.0125,1.5275,1.485,0.0425,0,U,5
2004-09,1.55,1.68,1.91,2.12,2.53,2.83,3.36,3.75,4.13,4.89,NA,1.815,3.1175,4.51,2.695,1.3025,1.3925,-0.09,0,U,5
2004-10,1.63,1.79,2.05,2.23,2.58,2.85,3.35,3.75,4.1,4.85,NA,1.925,3.1325,4.475,2.55,1.2075,1.3425,-0.135,0,U,5
2004-11,1.92,2.11,2.32,2.5,2.85,3.09,3.53,3.88,4.19,4.89,NA,2.2125,3.3375,4.54,2.3275,1.125,1.2025,-0.0775,0,U,5
2004-12,1.96,2.22,2.5,2.67,3.01,3.21,3.6,3.93,4.23,4.88,NA,2.3375,3.4375,4.555,2.2175,1.1,1.1175,-0.0175,0,U,5
2005-01,2.05,2.37,2.68,2.86,3.22,3.39,3.71,3.97,4.22,4.77,NA,2.49,3.5725,4.495,2.005,1.0825,0.9225,0.16,0,U,5
2005-02,2.36,2.58,2.85,3.03,3.38,3.54,3.77,3.97,4.17,4.61,NA,2.705,3.665,4.39,1.685,0.96,0.725,0.235,0,U,5
2005-03,2.65,2.8,3.09,3.3,3.73,3.91,4.17,4.33,4.5,4.89,NA,2.96,4.035,4.695,1.735,1.075,0.66,0.415,0,U,5
2005-04,2.64,2.84,3.14,3.32,3.65,3.79,4,4.16,4.34,4.75,NA,2.985,3.9,4.545,1.56,0.915,0.645,0.27,0,U,5
2005-05,2.65,2.9,3.17,3.33,3.64,3.72,3.85,3.94,4.14,4.56,NA,3.0125,3.7875,4.35,1.3375,0.775,0.5625,0.2125,0,U,5
2005-06,2.83,3.04,3.22,3.36,3.64,3.69,3.77,3.86,4,4.35,NA,3.1125,3.74,4.175,1.0625,0.6275,0.435,0.1925,0,U,5
2005-07,3.1,3.29,3.53,3.64,3.87,3.91,3.98,4.06,4.18,4.48,NA,3.39,3.955,4.33,0.94,0.565,0.375,0.19,0,U,5
2005-08,3.34,3.52,3.78,3.87,4.04,4.08,4.12,4.18,4.26,4.53,NA,3.6275,4.105,4.395,0.7675,0.4775,0.29,0.1875,0,U,5
2005-09,3.23,3.49,3.79,3.85,3.95,3.96,4.01,4.08,4.2,4.51,NA,3.59,4,4.355,0.765,0.41,0.355,0.055,0,U,5
2005-10,3.51,3.79,4.13,4.18,4.27,4.29,4.33,4.38,4.46,4.74,NA,3.9025,4.3175,4.6,0.6975,0.415,0.2825,0.1325,0,U,5
2005-11,3.91,3.97,4.3,4.33,4.42,4.43,4.45,4.48,4.54,4.83,NA,4.1275,4.445,4.685,0.5575,0.3175,0.24,0.0775,0,U,5
2005-12,3.69,3.97,4.33,4.35,4.4,4.39,4.39,4.41,4.47,4.73,NA,4.085,4.3975,4.6,0.515,0.3125,0.2025,0.11,0,U,5
2006-01,4.12,4.34,4.47,4.45,4.4,4.35,4.35,4.37,4.42,4.65,NA,4.345,4.3675,4.535,0.19,0.0225,0.1675,-0.145,0,U,5
2006-04,4.61,4.72,4.9,4.9,4.89,4.89,4.9,4.94,4.99,5.22,5.06,4.7825,4.905,5.09,0.3075,0.1225,0.185,-0.0625,0,U,5
2006-05,4.7,4.84,5.01,5,4.97,4.97,5,5.03,5.11,5.35,5.2,4.8875,4.9925,5.22,0.3325,0.105,0.2275,-0.1225,0,U,5
2007-06,4.52,4.74,4.95,4.96,4.98,5,5.03,5.05,5.1,5.29,5.2,4.7925,5.015,5.196666667,0.404166667,0.2225,0.181666667,0.040833333,0,U,5
2007-08,4.2,4.32,4.55,4.47,4.31,4.34,4.43,4.53,4.67,5,4.93,4.385,4.4025,4.866666667,0.481666667,0.0175,0.464166667,-0.446666667,0,U,5
2007-09,3.78,3.99,4.2,4.14,4.01,4.06,4.2,4.33,4.52,4.84,4.79,4.0275,4.15,4.716666667,0.689166667,0.1225,0.566666667,-0.444166667,0,U,5
2007-10,3.81,4,4.16,4.1,3.97,4.01,4.2,4.33,4.53,4.83,4.77,4.0175,4.1275,4.71,0.6925,0.11,0.5825,-0.4725,0,U,5
2007-11,3.68,3.35,3.58,3.5,3.34,3.35,3.67,3.87,4.15,4.56,4.52,3.5275,3.5575,4.41,0.8825,0.03,0.8525,-0.8225,0,U,5
2007-12,2.86,3.07,3.34,3.26,3.12,3.13,3.49,3.74,4.1,4.57,4.53,3.1325,3.37,4.4,1.2675,0.2375,1.03,-0.7925,0,U,5
2008-01,2.74,2.82,2.84,2.71,2.48,2.51,2.98,3.31,3.74,4.35,4.33,2.7775,2.82,4.14,1.3625,0.0425,1.32,-1.2775,1,U,5
2008-02,2.27,2.17,2.1,2.05,1.97,2.19,2.78,3.21,3.74,4.49,4.52,2.1475,2.5375,4.25,2.1025,0.39,1.7125,-1.3225,1,U,5
2008-03,1.35,1.28,1.51,1.54,1.62,1.8,2.48,2.93,3.51,4.36,4.39,1.42,2.2075,4.086666667,2.666666667,0.7875,1.879166667,-1.091666667,1,U,5
2008-04,1.07,1.31,1.58,1.74,2.05,2.23,2.84,3.19,3.68,4.44,4.44,1.425,2.5775,4.186666667,2.761666667,1.1525,1.609166667,-0.456666667,1,U,5
2008-05,1.76,1.76,1.86,2.06,2.45,2.69,3.15,3.46,3.88,4.6,4.6,1.86,2.9375,4.36,2.5,1.0775,1.4225,-0.345,1,U,5
2008-06,1.72,1.89,2.19,2.42,2.77,3.08,3.49,3.73,4.1,4.74,4.69,2.055,3.2675,4.51,2.455,1.2125,1.2425,-0.03,1,U,5
2008-07,1.6,1.66,1.98,2.28,2.57,2.87,3.3,3.6,4.01,4.62,4.57,1.88,3.085,4.4,2.52,1.205,1.315,-0.11,1,U,5
2008-08,1.68,1.75,1.97,2.18,2.42,2.7,3.14,3.46,3.89,4.53,4.5,1.895,2.93,4.306666667,2.411666667,1.035,1.376666667,-0.341666667,1,U,5
2008-09,0.89,1.15,1.64,1.91,2.08,2.32,2.88,3.25,3.69,4.32,4.27,1.3975,2.6325,4.093333333,2.695833333,1.235,1.460833333,-0.225833333,1,U,5
2008-10,0.29,0.69,1.23,1.42,1.61,1.86,2.73,3.19,3.81,4.45,4.17,0.9075,2.3475,4.143333333,3.235833333,1.44,1.795833333,-0.355833333,1,U,5
2008-11,0.09,0.19,0.74,1.07,1.21,1.51,2.29,2.82,3.53,4.27,4,0.5225,1.9575,3.933333333,3.410833333,1.435,1.975833333,-0.540833333,1,U,5
2008-12,0.03,0.03,0.26,0.49,0.82,1.07,1.52,1.89,2.42,3.18,2.87,0.2025,1.325,2.823333333,2.620833333,1.1225,1.498333333,-0.375833333,1,U,5
2009-01,0.05,0.13,0.3,0.44,0.81,1.13,1.6,1.98,2.52,3.46,3.13,0.23,1.38,3.036666667,2.806666667,1.15,1.656666667,-0.506666667,1,U,5
2009-02,0.22,0.3,0.46,0.62,0.98,1.37,1.87,2.3,2.87,3.83,3.59,0.4,1.63,3.43,3.03,1.23,1.8,-0.57,1,U,5
2009-03,0.1,0.22,0.43,0.64,0.93,1.31,1.82,2.42,2.82,3.78,3.64,0.3475,1.62,3.413333333,3.065833333,1.2725,1.793333333,-0.520833333,1,U,5
2009-04,0.1,0.16,0.35,0.55,0.93,1.32,1.86,2.47,2.93,3.84,3.76,0.29,1.645,3.51,3.22,1.355,1.865,-0.51,1,U,5
2009-05,0.14,0.18,0.3,0.5,0.93,1.39,2.13,2.81,3.29,4.22,4.23,0.28,1.815,3.913333333,3.633333333,1.535,2.098333333,-0.563333333,1,U,5
2009-06,0.1,0.18,0.31,0.51,1.18,1.76,2.71,3.37,3.72,4.51,4.52,0.275,2.255,4.25,3.975,1.98,1.995,-0.015,1,U,5
2009-07,0.15,0.18,0.28,0.48,1.02,1.55,2.46,3.14,3.56,4.38,4.41,0.2725,2.0425,4.116666667,3.844166667,1.77,2.074166667,-0.304166667,0,U,5
2009-08,0.12,0.17,0.27,0.46,1.12,1.65,2.57,3.21,3.59,4.33,4.37,0.255,2.1375,4.096666667,3.841666667,1.8825,1.959166667,-0.076666667,0,U,5
2009-09,0.06,0.12,0.21,0.4,0.96,1.48,2.37,3.02,3.4,4.14,4.19,0.1975,1.9575,3.91,3.7125,1.76,1.9525,-0.1925,0,U,5
2009-10,0.04,0.07,0.16,0.37,0.95,1.46,2.33,2.96,3.39,4.16,4.19,0.16,1.925,3.913333333,3.753333333,1.765,1.988333333,-0.223333333,0,U,5
2009-11,0.05,0.05,0.15,0.31,0.8,1.32,2.23,2.92,3.4,4.24,4.31,0.14,1.8175,3.983333333,3.843333333,1.6775,2.165833333,-0.488333333,0,U,5
2009-12,0.03,0.05,0.17,0.37,0.87,1.38,2.34,3.07,3.59,4.4,4.49,0.155,1.915,4.16,4.005,1.76,2.245,-0.485,0,U,5
2010-01,0.02,0.06,0.15,0.35,0.93,1.49,2.48,3.21,3.73,4.5,4.6,0.145,2.0275,4.276666667,4.131666667,1.8825,2.249166667,-0.366666667,0,U,5
2010-02,0.06,0.11,0.18,0.35,0.86,1.4,2.36,3.12,3.69,4.48,4.62,0.175,1.935,4.263333333,4.088333333,1.76,2.328333333,-0.568333333,0,U,5
2010-03,0.12,0.15,0.23,0.4,0.96,1.51,2.43,3.16,3.73,4.49,4.64,0.225,2.015,4.286666667,4.061666667,1.79,2.271666667,-0.481666667,0,U,5
2010-04,0.15,0.16,0.24,0.45,1.06,1.64,2.58,3.28,3.85,4.53,4.69,0.25,2.14,4.356666667,4.106666667,1.89,2.216666667,-0.326666667,0,U,5
2010-05,0.15,0.16,0.22,0.37,0.83,1.32,2.18,2.86,3.42,4.11,4.29,0.225,1.7975,3.94,3.715,1.5725,2.1425,-0.57,0,U,5
2010-06,0.08,0.12,0.19,0.32,0.72,1.17,2,2.66,3.2,3.95,4.13,0.1775,1.6375,3.76,3.5825,1.46,2.1225,-0.6625,0,U,5
2010-07,0.16,0.16,0.2,0.29,0.62,0.98,1.76,2.43,3.01,3.8,3.99,0.2025,1.4475,3.6,3.3975,1.245,2.1525,-0.9075,0,U,5
2010-08,0.15,0.16,0.19,0.26,0.52,0.78,1.47,2.1,2.7,3.52,3.8,0.19,1.2175,3.34,3.15,1.0275,2.1225,-1.095,0,U,5
2010-09,0.12,0.15,0.19,0.26,0.48,0.74,1.41,2.05,2.65,3.47,3.77,0.18,1.17,3.296666667,3.116666667,0.99,2.126666667,-1.136666667,0,U,5
2010-10,0.14,0.13,0.18,0.23,0.38,0.57,1.18,1.85,2.54,3.52,3.87,0.17,0.995,3.31,3.14,0.825,2.315,-1.49,0,U,5
2010-11,0.13,0.14,0.18,0.25,0.45,0.67,1.35,2.02,2.76,3.82,4.19,0.175,1.1225,3.59,3.415,0.9475,2.4675,-1.52,0,U,5
2010-12,0.09,0.14,0.19,0.29,0.62,0.99,1.93,2.66,3.29,4.17,4.42,0.1775,1.55,3.96,3.7825,1.3725,2.41,-1.0375,0,U,5
2011-01,0.14,0.15,0.18,0.27,0.61,1.03,1.99,2.72,3.39,4.28,4.52,0.185,1.5875,4.063333333,3.878333333,1.4025,2.475833333,-1.073333333,0,U,5
2011-02,0.11,0.13,0.17,0.29,0.77,1.28,2.26,2.96,3.58,4.42,4.65,0.175,1.8175,4.216666667,4.041666667,1.6425,2.399166667,-0.756666667,0,U,5
2011-03,0.06,0.1,0.16,0.26,0.7,1.17,2.11,2.8,3.41,4.27,4.51,0.145,1.695,4.063333333,3.918333333,1.55,2.368333333,-0.818333333,0,U,5
2011-04,0.03,0.06,0.12,0.25,0.73,1.21,2.17,2.84,3.46,4.28,4.5,0.115,1.7375,4.08,3.965,1.6225,2.3425,-0.72,0,U,5
2011-05,0.02,0.04,0.09,0.19,0.56,0.94,1.84,2.51,3.17,4.01,4.29,0.085,1.4625,3.823333333,3.738333333,1.3775,2.360833333,-0.983333333,0,U,5
2011-06,0.02,0.04,0.1,0.18,0.41,0.71,1.58,2.29,3,3.91,4.23,0.085,1.2475,3.713333333,3.628333333,1.1625,2.465833333,-1.303333333,0,U,5
2011-07,0.04,0.04,0.08,0.19,0.41,0.68,1.54,2.28,3,3.95,4.27,0.0875,1.2275,3.74,3.6525,1.14,2.5125,-1.3725,0,U,5
2011-08,0.02,0.02,0.06,0.11,0.23,0.38,1.02,1.63,2.3,3.24,3.65,0.0525,0.815,3.063333333,3.010833333,0.7625,2.248333333,-1.485833333,0,U,5
2011-09,0.01,0.01,0.04,0.1,0.21,0.35,0.9,1.42,1.98,2.83,3.18,0.04,0.72,2.663333333,2.623333333,0.68,1.943333333,-1.263333333,0,U,5
2011-10,0.01,0.02,0.05,0.11,0.28,0.47,1.06,1.62,2.15,2.87,3.13,0.0475,0.8575,2.716666667,2.669166667,0.81,1.859166667,-1.049166667,0,U,5
2011-11,0.01,0.01,0.05,0.11,0.25,0.39,0.91,1.45,2.01,2.72,3.02,0.045,0.75,2.583333333,2.538333333,0.705,1.833333333,-1.128333333,0,U,5
2011-12,0,0.01,0.05,0.12,0.26,0.39,0.89,1.43,1.98,2.67,2.98,0.045,0.7425,2.543333333,2.498333333,0.6975,1.800833333,-1.103333333,0,U,5
2012-01,0.02,0.03,0.07,0.12,0.24,0.36,0.84,1.38,1.97,2.7,3.03,0.06,0.705,2.566666667,2.506666667,0.645,1.861666667,-1.216666667,0,U,5
2012-02,0.06,0.09,0.12,0.16,0.28,0.38,0.83,1.37,1.97,2.75,3.11,0.1075,0.715,2.61,2.5025,0.6075,1.895,-1.2875,0,U,5
2012-03,0.06,0.08,0.14,0.19,0.34,0.51,1.02,1.56,2.17,2.94,3.28,0.1175,0.8575,2.796666667,2.679166667,0.74,1.939166667,-1.199166667,0,U,5
2012-04,0.07,0.08,0.14,0.18,0.29,0.43,0.89,1.43,2.05,2.82,3.18,0.1175,0.76,2.683333333,2.565833333,0.6425,1.923333333,-1.280833333,0,U,5
2012-05,0.07,0.09,0.15,0.19,0.29,0.39,0.76,1.21,1.8,2.53,2.93,0.125,0.6625,2.42,2.295,0.5375,1.7575,-1.22,0,U,5
2012-06,0.05,0.09,0.15,0.19,0.29,0.39,0.71,1.08,1.62,2.31,2.7,0.12,0.6175,2.21,2.09,0.4975,1.5925,-1.095,0,U,5
2012-07,0.07,0.1,0.15,0.19,0.25,0.33,0.62,0.98,1.53,2.22,2.59,0.1275,0.545,2.113333333,1.985833333,0.4175,1.568333333,-1.150833333,0,U,5
2012-08,0.09,0.1,0.14,0.18,0.27,0.37,0.71,1.14,1.68,2.4,2.77,0.1275,0.6225,2.283333333,2.155833333,0.495,1.660833333,-1.165833333,0,U,5
2012-09,0.08,0.11,0.14,0.18,0.26,0.34,0.67,1.12,1.72,2.49,2.88,0.1275,0.5975,2.363333333,2.235833333,0.47,1.765833333,-1.295833333,0,U,5
2012-10,0.11,0.1,0.15,0.18,0.28,0.37,0.71,1.15,1.75,2.51,2.9,0.135,0.6275,2.386666667,2.251666667,0.4925,1.759166667,-1.266666667,0,U,5
2012-11,0.12,0.09,0.14,0.18,0.27,0.36,0.67,1.08,1.65,2.39,2.8,0.1325,0.595,2.28,2.1475,0.4625,1.685,-1.2225,0,U,5
2012-12,0.04,0.07,0.12,0.16,0.26,0.35,0.7,1.13,1.72,2.47,2.88,0.0975,0.61,2.356666667,2.259166667,0.5125,1.746666667,-1.234166667,0,U,5
2013-01,0.05,0.07,0.11,0.15,0.27,0.39,0.81,1.3,1.91,2.68,3.08,0.095,0.6925,2.556666667,2.461666667,0.5975,1.864166667,-1.266666667,0,U,5
2013-02,0.08,0.1,0.12,0.16,0.27,0.4,0.85,1.35,1.98,2.78,3.17,0.115,0.7175,2.643333333,2.528333333,0.6025,1.925833333,-1.323333333,0,U,5
2013-03,0.08,0.09,0.11,0.15,0.26,0.39,0.82,1.32,1.96,2.78,3.16,0.1075,0.6975,2.633333333,2.525833333,0.59,1.935833333,-1.345833333,0,U,5
2013-04,0.05,0.06,0.09,0.12,0.23,0.34,0.71,1.15,1.76,2.55,2.93,0.08,0.6075,2.413333333,2.333333333,0.5275,1.805833333,-1.278333333,0,U,5
2013-05,0.02,0.04,0.08,0.12,0.25,0.4,0.84,1.31,1.93,2.73,3.11,0.065,0.7,2.59,2.525,0.635,1.89,-1.255,0,U,5
2013-06,0.03,0.05,0.09,0.14,0.33,0.58,1.2,1.71,2.3,3.07,3.4,0.0775,0.955,2.923333333,2.845833333,0.8775,1.968333333,-1.090833333,0,U,5
2013-07,0.02,0.04,0.07,0.12,0.34,0.64,1.4,1.99,2.58,3.31,3.61,0.0625,1.0925,3.166666667,3.104166667,1.03,2.074166667,-1.044166667,0,U,5
2013-08,0.04,0.04,0.07,0.13,0.36,0.7,1.52,2.15,2.74,3.49,3.76,0.07,1.1825,3.33,3.26,1.1125,2.1475,-1.035,0,U,5
2013-09,0.02,0.02,0.04,0.12,0.4,0.78,1.6,2.22,2.81,3.53,3.79,0.05,1.25,3.376666667,3.326666667,1.2,2.126666667,-0.926666667,0,U,5
2013-10,0.11,0.05,0.08,0.12,0.34,0.63,1.37,1.99,2.62,3.38,3.68,0.09,1.0825,3.226666667,3.136666667,0.9925,2.144166667,-1.151666667,0,U,5
2013-11,0.05,0.07,0.1,0.12,0.3,0.58,1.37,2.07,2.72,3.5,3.8,0.085,1.08,3.34,3.255,0.995,2.26,-1.265,0,U,5
2013-12,0.02,0.07,0.1,0.13,0.34,0.69,1.58,2.29,2.9,3.63,3.89,0.08,1.225,3.473333333,3.393333333,1.145,2.248333333,-1.103333333,0,U,5
2014-01,0.02,0.04,0.07,0.12,0.39,0.78,1.65,2.29,2.86,3.52,3.77,0.0625,1.2775,3.383333333,3.320833333,1.215,2.105833333,-0.890833333,0,U,5
2014-02,0.05,0.05,0.08,0.12,0.33,0.69,1.52,2.15,2.71,3.38,3.66,0.075,1.1725,3.25,3.175,1.0975,2.0775,-0.98,0,U,5
2014-03,0.05,0.05,0.08,0.13,0.4,0.82,1.64,2.23,2.72,3.35,3.62,0.0775,1.2725,3.23,3.1525,1.195,1.9575,-0.7625,0,U,5
2014-04,0.02,0.03,0.05,0.11,0.42,0.88,1.7,2.27,2.71,3.27,3.52,0.0525,1.3175,3.166666667,3.114166667,1.265,1.849166667,-0.584166667,0,U,5
2014-05,0.03,0.03,0.05,0.1,0.39,0.83,1.59,2.12,2.56,3.12,3.39,0.0525,1.2325,3.023333333,2.970833333,1.18,1.790833333,-0.610833333,0,U,5
2014-06,0.02,0.04,0.06,0.1,0.45,0.9,1.68,2.19,2.6,3.15,3.42,0.055,1.305,3.056666667,3.001666667,1.25,1.751666667,-0.501666667,0,U,5
2014-07,0.02,0.03,0.06,0.11,0.51,0.97,1.7,2.17,2.54,3.07,3.33,0.055,1.3375,2.98,2.925,1.2825,1.6425,-0.36,0,U,5
2014-08,0.03,0.03,0.05,0.11,0.47,0.93,1.63,2.08,2.42,2.94,3.2,0.055,1.2775,2.853333333,2.798333333,1.2225,1.575833333,-0.353333333,0,U,5
2014-09,0.01,0.02,0.04,0.11,0.57,1.05,1.77,2.22,2.53,3.01,3.26,0.045,1.4025,2.933333333,2.888333333,1.3575,1.530833333,-0.173333333,0,U,5
2014-10,0.02,0.02,0.05,0.1,0.45,0.88,1.55,1.98,2.3,2.77,3.04,0.0475,1.215,2.703333333,2.655833333,1.1675,1.488333333,-0.320833333,0,U,5
2014-11,0.04,0.02,0.07,0.13,0.53,0.96,1.62,2.03,2.33,2.76,3.04,0.065,1.285,2.71,2.645,1.22,1.425,-0.205,0,U,5
2014-12,0.03,0.03,0.11,0.21,0.64,1.06,1.64,1.98,2.21,2.55,2.83,0.095,1.33,2.53,2.435,1.235,1.2,0.035,0,U,5
2015-01,0.02,0.03,0.08,0.2,0.55,0.9,1.37,1.67,1.88,2.2,2.46,0.0825,1.1225,2.18,2.0975,1.04,1.0575,-0.0175,0,U,5
2015-02,0.02,0.02,0.07,0.22,0.62,0.99,1.47,1.79,1.98,2.34,2.57,0.0825,1.2175,2.296666667,2.214166667,1.135,1.079166667,0.055833333,0,U,5
2015-03,0.02,0.03,0.11,0.25,0.64,1.02,1.52,1.84,2.04,2.41,2.63,0.1025,1.255,2.36,2.2575,1.1525,1.105,0.0475,0,U,5
2015-04,0.02,0.02,0.09,0.23,0.54,0.87,1.35,1.69,1.94,2.33,2.59,0.09,1.1125,2.286666667,2.196666667,1.0225,1.174166667,-0.151666667,0,U,5
2015-05,0.01,0.02,0.08,0.24,0.61,0.98,1.54,1.93,2.2,2.69,2.96,0.0875,1.265,2.616666667,2.529166667,1.1775,1.351666667,-0.174166667,0,U,5
2015-06,0.01,0.02,0.09,0.28,0.69,1.07,1.68,2.1,2.36,2.85,3.11,0.1,1.385,2.773333333,2.673333333,1.285,1.388333333,-0.103333333,0,U,5
2015-07,0.03,0.03,0.12,0.3,0.67,1.03,1.63,2.04,2.32,2.77,3.07,0.12,1.3425,2.72,2.6,1.2225,1.3775,-0.155,0,U,5
2015-08,0.04,0.07,0.22,0.38,0.7,1.03,1.54,1.91,2.17,2.55,2.86,0.1775,1.295,2.526666667,2.349166667,1.1175,1.231666667,-0.114166667,0,U,5
2015-09,0.01,0.02,0.18,0.37,0.71,1.01,1.49,1.88,2.17,2.62,2.95,0.145,1.2725,2.58,2.435,1.1275,1.3075,-0.18,0,U,5
2015-10,0.01,0.02,0.11,0.26,0.64,0.93,1.39,1.76,2.07,2.5,2.89,0.1,1.18,2.486666667,2.386666667,1.08,1.306666667,-0.226666667,0,U,5
2015-11,0.07,0.13,0.33,0.48,0.88,1.2,1.67,2.02,2.26,2.69,3.03,0.2525,1.4425,2.66,2.4075,1.19,1.2175,-0.0275,0,U,5
2015-12,0.17,0.23,0.5,0.65,0.98,1.28,1.7,2.04,2.24,2.61,2.97,0.3875,1.5,2.606666667,2.219166667,1.1125,1.106666667,0.005833333,0,U,5
2016-01,0.23,0.26,0.43,0.54,0.9,1.14,1.52,1.85,2.09,2.49,2.86,0.365,1.3525,2.48,2.115,0.9875,1.1275,-0.14,0,U,5
2016-02,0.26,0.31,0.45,0.53,0.73,0.9,1.22,1.53,1.78,2.2,2.62,0.3875,1.095,2.2,1.8125,0.7075,1.105,-0.3975,0,U,5
2016-03,0.25,0.3,0.47,0.66,0.88,1.04,1.38,1.68,1.89,2.28,2.68,0.42,1.245,2.283333333,1.863333333,0.825,1.038333333,-0.213333333,0,U,5
2016-04,0.19,0.23,0.37,0.56,0.77,0.92,1.26,1.57,1.81,2.21,2.62,0.3375,1.13,2.213333333,1.875833333,0.7925,1.083333333,-0.290833333,0,U,5
2016-05,0.23,0.28,0.42,0.59,0.82,0.97,1.3,1.6,1.81,2.22,2.63,0.38,1.1725,2.22,1.84,0.7925,1.0475,-0.255,0,U,5
2016-06,0.22,0.27,0.4,0.55,0.73,0.86,1.17,1.44,1.64,2.02,2.45,0.36,1.05,2.036666667,1.676666667,0.69,0.986666667,-0.296666667,0,U,5
2016-07,0.26,0.3,0.4,0.51,0.67,0.79,1.07,1.33,1.5,1.82,2.23,0.3675,0.965,1.85,1.4825,0.5975,0.885,-0.2875,0,U,5
2016-08,0.26,0.3,0.45,0.57,0.74,0.85,1.13,1.4,1.56,1.89,2.26,0.395,1.03,1.903333333,1.508333333,0.635,0.873333333,-0.238333333,0,U,5
2016-09,0.19,0.29,0.47,0.59,0.77,0.9,1.18,1.46,1.63,2.02,2.35,0.385,1.0775,2,1.615,0.6925,0.9225,-0.23,0,U,5
2016-10,0.24,0.33,0.48,0.66,0.84,0.99,1.27,1.56,1.76,2.17,2.5,0.4275,1.165,2.143333333,1.715833333,0.7375,0.978333333,-0.240833333,0,U,5
2016-11,0.3,0.45,0.58,0.74,0.98,1.22,1.6,1.93,2.14,2.54,2.86,0.5175,1.4325,2.513333333,1.995833333,0.915,1.080833333,-0.165833333,0,U,5
2016-12,0.42,0.51,0.64,0.87,1.2,1.49,1.96,2.29,2.49,2.84,3.11,0.61,1.735,2.813333333,2.203333333,1.125,1.078333333,0.046666667,0,U,5
2017-01,0.5,0.52,0.62,0.83,1.21,1.48,1.92,2.23,2.43,2.75,3.02,0.6175,1.71,2.733333333,2.115833333,1.0925,1.023333333,0.069166667,0,U,5
